movie_id,title,genres,primary_genre,avg_rating,rating_count
988,Grace of My Heart (1996),Comedy|Drama,Comedy,3.3768115942028984,69
990,Maximum Risk (1996),Action|Adventure|Thriller,Action,2.574074074074074,54
991,Michael Collins (1996),Drama|War,Drama,3.523529411764706,170
992,"Rich Man's Wife, The (1996)",Thriller,Thriller,2.6,20
993,Infinity (1996),Drama,Drama,3.111111111111111,9
994,Big Night (1996),Drama,Drama,4.095555555555555,450
996,Last Man Standing (1996),Action|Drama|Western,Action,2.90625,256
997,Caught (1996),Drama|Thriller,Drama,3.357142857142857,28
998,Set It Off (1996),Action|Crime,Action,3.010752688172043,93
999,2 Days in the Valley (1996),Crime,Crime,3.2832167832167833,286
1000,Curdled (1996),Crime,Crime,3.05,20
1002,Ed's Next Move (1996),Comedy,Comedy,4.25,8
1003,Extreme Measures (1996),Drama|Thriller,Drama,2.9421487603305785,121
1004,"Glimmer Man, The (1996)",Action|Thriller,Action,2.6633663366336635,101
1005,D3: The Mighty Ducks (1996),Children's|Comedy,Children's,2.3732394366197185,142
1006,"Chamber, The (1996)",Drama,Drama,3.08974358974359,78
1007,"Apple Dumpling Gang, The (1975)",Children's|Comedy|Western,Children's,2.978448275862069,232
1008,"Davy Crockett, King of the Wild Frontier (1955)",Western,Western,3.329896907216495,97
1009,Escape to Witch Mountain (1975),Adventure|Children's|Fantasy,Adventure,3.185567010309278,291
1010,"Love Bug, The (1969)",Children's|Comedy,Children's,3.268595041322314,242
1011,Herbie Rides Again (1974),Adventure|Children's|Comedy,Adventure,2.725925925925926,135
1012,Old Yeller (1957),Children's|Drama,Children's,3.7043189368770766,301
1013,"Parent Trap, The (1961)",Children's|Drama,Children's,3.565891472868217,258
1014,Pollyanna (1960),Children's|Comedy|Drama,Children's,3.4044117647058822,136
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children's,Adventure,3.3461538461538463,234
1016,"Shaggy Dog, The (1959)",Children's|Comedy,Children's,3.217948717948718,156
1017,Swiss Family Robinson (1960),Adventure|Children's,Adventure,3.5869565217391304,276
1018,That Darn Cat! (1965),Children's|Comedy|Mystery,Children's,3.252032520325203,123
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi,Adventure,3.7026086956521738,575
1020,Cool Runnings (1993),Comedy,Comedy,3.239795918367347,392
1021,Angels in the Outfield (1994),Children's|Comedy,Children's,2.769230769230769,247
1022,Cinderella (1950),Animation|Children's|Musical,Animation,3.755632582322357,577
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children's,Animation,3.986425339366516,221
1024,"Three Caballeros, The (1945)",Animation|Children's|Musical,Animation,3.246031746031746,126
1025,"Sword in the Stone, The (1963)",Animation|Children's,Animation,3.6109215017064846,293
1026,So Dear to My Heart (1949),Children's|Drama,Children's,3.625,8
1027,Robin Hood: Prince of Thieves (1991),Drama,Drama,3.1627906976744184,344
1028,Mary Poppins (1964),Children's|Comedy|Musical,Children's,3.894164193867458,1011
1029,Dumbo (1941),Animation|Children's|Musical,Animation,3.688380281690141,568
1030,Pete's Dragon (1977),Adventure|Animation|Children's|Musical,Adventure,3.0773993808049536,323
1031,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical,Adventure,3.479623824451411,319
1032,Alice in Wonderland (1951),Animation|Children's|Musical,Animation,3.697142857142857,525
1033,"Fox and the Hound, The (1981)",Animation|Children's,Animation,3.4494773519163764,287
1034,Freeway (1996),Crime,Crime,3.6449704142011834,169
1035,"Sound of Music, The (1965)",Musical,Musical,3.931972789115646,882
1036,Die Hard (1988),Action|Thriller,Action,4.121848739495798,1666
1037,"Lawnmower Man, The (1992)",Action|Sci-Fi|Thriller,Action,2.6601626016260163,615
1038,Unhook the Stars (1996),Drama,Drama,3.272727272727273,11
1040,"Secret Agent, The (1996)",Drama,Drama,3.0,5
1041,Secrets & Lies (1996),Drama,Drama,4.037974683544304,474
1042,That Thing You Do! (1996),Comedy,Comedy,3.481060606060606,528
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,Drama,2.8425925925925926,108
1044,Surviving Picasso (1996),Drama,Drama,3.2857142857142856,35
1046,Beautiful Thing (1996),Drama|Romance,Drama,4.066666666666666,90
1047,"Long Kiss Goodnight, The (1996)",Action|Thriller,Action,3.4838709677419355,434
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,Action,3.328159645232816,451
1050,Looking for Richard (1996),Documentary|Drama,Documentary,3.8219178082191783,146
1051,Trees Lounge (1996),Drama,Drama,3.4183673469387754,98
1053,Normal Life (1996),Crime|Drama,Crime,2.914285714285714,35
1054,Get on the Bus (1996),Drama,Drama,3.308641975308642,81
1055,Shadow Conspiracy (1997),Thriller,Thriller,2.736842105263158,19
1056,Jude (1996),Drama,Drama,3.54,50
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,Comedy,3.5583941605839415,274
1058,Bitter Sugar (Azucar Amargo) (1996),Drama,Drama,3.272727272727273,11
1059,William Shakespeare's Romeo and Juliet (1996),Drama|Romance,Drama,3.4008350730688934,479
1060,Swingers (1996),Comedy|Drama,Comedy,3.94147582697201,786
1061,Sleepers (1996),Crime|Drama,Crime,3.550802139037433,374
1063,Johns (1996),Drama,Drama,3.1538461538461537,26
1064,Aladdin and the King of Thieves (1996),Animation|Children's|Comedy,Animation,2.8947368421052633,209
1066,Shall We Dance? (1937),Comedy|Musical|Romance,Comedy,4.1657142857142855,175
1067,"Damsel in Distress, A (1937)",Comedy|Musical|Romance,Comedy,3.782608695652174,23
1068,Crossfire (1947),Crime|Film-Noir,Crime,3.6857142857142855,35
1069,"Murder, My Sweet (1944)",Film-Noir|Thriller,Film-Noir,3.9272727272727272,110
1071,For the Moment (1994),Romance|War,Romance,3.4,5
1073,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,Adventure,3.8613861386138613,1313
1076,"Innocents, The (1961)",Thriller,Thriller,4.0,23
1077,Sleeper (1973),Comedy|Sci-Fi,Comedy,3.9798387096774195,744
1078,Bananas (1971),Comedy|War,Comedy,3.836021505376344,372
1079,"Fish Called Wanda, A (1988)",Comedy,Comedy,3.971342383107089,1326
1080,Monty Python's Life of Brian (1979),Comedy,Comedy,4.018358531317495,926
1081,Victor/Victoria (1982),Comedy|Musical,Comedy,3.6175115207373274,434
1082,"Candidate, The (1972)",Drama,Drama,3.7012987012987013,154
1083,"Great Race, The (1965)",Comedy|Musical,Comedy,3.5304878048780486,164
1084,Bonnie and Clyde (1967),Crime|Drama,Crime,4.096209912536443,686
1085,"Old Man and the Sea, The (1958)",Adventure|Drama,Adventure,3.7786259541984735,131
1086,Dial M for Murder (1954),Mystery|Thriller,Mystery,4.079155672823219,379
1087,Madame Butterfly (1995),Musical,Musical,3.4444444444444446,18
1088,Dirty Dancing (1987),Musical|Romance,Musical,3.3114992721979624,687
1089,Reservoir Dogs (1992),Crime|Thriller,Crime,4.13582208101668,1259
1090,Platoon (1986),Drama|War,Drama,4.090113735783027,1143
1091,Weekend at Bernie's (1989),Comedy,Comedy,2.7935656836461127,373
1092,Basic Instinct (1992),Mystery|Thriller,Mystery,3.5419440745672435,751
1093,"Doors, The (1991)",Drama|Musical,Drama,3.4073529411764705,680
1094,"Crying Game, The (1992)",Drama|Romance|War,Drama,3.7314890154597236,1229
1095,Glengarry Glen Ross (1992),Drama,Drama,3.8844133099824867,571
1096,Sophie's Choice (1982),Drama,Drama,3.9767441860465116,344
1097,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,Children's,3.9651828999559275,2269
1098,"Search for One-eye Jimmy, The (1996)",Comedy,Comedy,2.4,5
1099,"Christmas Carol, A (1938)",Drama,Drama,3.9896907216494846,194
1100,Days of Thunder (1990),Action|Romance,Action,2.807142857142857,420
1101,Top Gun (1986),Action|Romance,Action,3.6861386138613863,1010
1103,Rebel Without a Cause (1955),Drama,Drama,3.9228855721393034,402
1104,"Streetcar Named Desire, A (1951)",Drama,Drama,4.225672877846791,483
1105,Children of the Corn IV: The Gathering (1996),Horror,Horror,1.7857142857142858,42
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,Documentary,4.095744680851064,94
1112,Palookaville (1996),Action|Drama,Action,3.4285714285714284,35
1113,"Associate, The (1996)",Comedy,Comedy,3.0,50
1114,"Funeral, The (1996)",Drama,Drama,2.870967741935484,31
1116,"Single Girl, A (La Fille Seule) (1995)",Drama,Drama,3.411764705882353,17
1117,"Eighth Day, The (Le Huitième jour ) (1996)",Drama,Drama,4.25,12
1119,Drunks (1997),Drama,Drama,3.2058823529411766,34
1120,"People vs. Larry Flynt, The (1996)",Drama,Drama,3.5833333333333335,456
1121,Glory Daze (1996),Drama,Drama,3.076923076923077,13
1123,"Perfect Candidate, A (1996)",Documentary,Documentary,3.727272727272727,33
1124,On Golden Pond (1981),Drama,Drama,3.740740740740741,405
1125,"Return of the Pink Panther, The (1974)",Comedy,Comedy,3.779220779220779,385
1126,Drop Dead Fred (1991),Comedy|Fantasy,Comedy,2.3722397476340693,317
1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,Action,3.6839650145772596,1715
1128,"Fog, The (1980)",Horror,Horror,2.9235294117647057,170
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,Action,3.4649321266968327,884
1130,"Howling, The (1980)",Horror,Horror,3.25974025974026,231
1131,Jean de Florette (1986),Drama,Drama,4.324074074074074,216
1132,Manon of the Spring (Manon des sources) (1986),Drama,Drama,4.259090909090909,220
1135,Private Benjamin (1980),Comedy,Comedy,3.189189189189189,407
1136,Monty Python and the Holy Grail (1974),Comedy,Comedy,4.335209505941213,1599
1138,Dadetown (1995),Documentary,Documentary,3.857142857142857,7
1144,"Line King: Al Hirschfeld, The (1996)",Documentary,Documentary,3.75,16
1147,When We Were Kings (1996),Documentary,Documentary,4.32129963898917,277
1148,"Wrong Trousers, The (1993)",Animation|Comedy,Animation,4.507936507936508,882
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,Drama,3.930379746835443,158
1151,Faust (1994),Animation|Comedy|Thriller,Animation,3.4838709677419355,31
1152,He Walked by Night (1948),Crime|Film-Noir|Thriller,Crime,3.4827586206896552,29
1153,Raw Deal (1948),Film-Noir,Film-Noir,3.4285714285714284,14
1154,T-Men (1947),Film-Noir,Film-Noir,3.7333333333333334,15
1160,Six of a Kind (1934),Comedy,Comedy,2.1666666666666665,6
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama,Drama,3.9468085106382977,94
1162,"Ruling Class, The (1972)",Comedy,Comedy,3.90625,96
1163,Mina Tannenbaum (1994),Drama,Drama,2.9473684210526314,19
1164,Two or Three Things I Know About Her (1966),Drama,Drama,3.6,5
1167,Dear God (1996),Comedy,Comedy,2.893617021276596,94
1168,Bad Moon (1996),Horror,Horror,2.0555555555555554,18
1169,American Dream (1990),Documentary,Documentary,3.7222222222222223,36
1170,Best of the Best 3: No Turning Back (1995),Action,Action,1.6470588235294117,17
1171,Bob Roberts (1992),Comedy,Comedy,3.7349397590361444,415
1172,Cinema Paradiso (1988),Comedy|Drama|Romance,Comedy,4.287804878048781,615
1173,"Cook the Thief His Wife & Her Lover, The (1989)",Drama,Drama,3.3484848484848486,198
1174,Grosse Fatigue (1994),Comedy,Comedy,3.8,5
1175,Delicatessen (1991),Comedy|Sci-Fi,Comedy,4.002717391304348,368
1176,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",Drama,Drama,3.937984496124031,129
1177,Enchanted April (1991),Drama,Drama,3.993197278911565,147
1178,Paths of Glory (1957),Drama|War,Drama,4.473913043478261,230
1179,"Grifters, The (1990)",Crime|Drama|Film-Noir,Crime,3.7887005649717516,885
1180,Hear My Song (1991),Comedy,Comedy,3.84,50
1181,"Shooter, The (1995)",Action,Action,2.9,10
1183,"English Patient, The (1996)",Drama|Romance|War,Drama,3.609706774519717,989
1184,Mediterraneo (1991),Comedy|War,Comedy,3.802197802197802,91
1185,My Left Foot (1989),Drama,Drama,3.958057395143488,453
1186,"Sex, Lies, and Videotape (1989)",Drama,Drama,3.613879003558719,562
1187,Passion Fish (1992),Drama,Drama,3.6598639455782314,147
1188,Strictly Ballroom (1992),Comedy|Romance,Comedy,3.951183431952663,676
1189,"Thin Blue Line, The (1988)",Documentary,Documentary,4.25278810408922,269
1190,Tie Me Up! Tie Me Down! (1990),Drama,Drama,3.507575757575758,132
1191,Madonna: Truth or Dare (1991),Documentary,Documentary,3.062200956937799,209
1192,Paris Is Burning (1990),Documentary,Documentary,4.0285714285714285,105
1193,One Flew Over the Cuckoo's Nest (1975),Drama,Drama,4.390724637681159,1725
1194,Up in Smoke (1978),Comedy,Comedy,3.4764150943396226,212
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,Action,4.292976588628763,2990
1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,Action,4.3037100949094045,2318
1198,Raiders of the Lost Ark (1981),Action|Adventure,Action,4.477724741447892,2514
1199,Brazil (1985),Sci-Fi,Sci-Fi,4.097480832420591,913
1200,Aliens (1986),Action|Sci-Fi|Thriller|War,Action,4.125824175824176,1820
1201,"Good, The Bad and The Ugly, The (1966)",Action|Western,Action,4.133819951338199,822
1202,Withnail and I (1987),Comedy,Comedy,3.611111111111111,72
1203,12 Angry Men (1957),Drama,Drama,4.295454545454546,616
1204,Lawrence of Arabia (1962),Adventure|War,Adventure,4.401925391095066,831
1205,"Transformers: The Movie, The (1986)",Action|Animation|Children's|Sci-Fi|Thriller|War,Action,3.380952380952381,231
1206,"Clockwork Orange, A (1971)",Sci-Fi,Sci-Fi,4.0781122864117165,1229
1207,To Kill a Mockingbird (1962),Drama,Drama,4.425646551724138,928
1208,Apocalypse Now (1979),Drama|War,Drama,4.243197278911564,1176
1209,Once Upon a Time in the West (1969),Western,Western,4.023121387283237,173
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,Action,4.022892819979188,2883
1211,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance,Comedy,4.1115702479338845,242
1212,"Third Man, The (1949)",Mystery|Thriller,Mystery,4.452083333333333,480
1213,GoodFellas (1990),Crime|Drama,Crime,4.275196137598069,1657
1214,Alien (1979),Action|Horror|Sci-Fi|Thriller,Action,4.159584980237154,2024
1215,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,Action,3.804232804232804,945
1216,"Big Blue, The (Le Grand Bleu) (1988)",Adventure|Romance,Adventure,3.6551724137931036,87
1217,Ran (1985),Drama|War,Drama,4.26890756302521,357
1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Thriller,Action,4.19672131147541,244
1219,Psycho (1960),Horror|Thriller,Horror,4.218527315914489,1263
1220,"Blues Brothers, The (1980)",Action|Comedy|Musical,Action,3.9395973154362416,1341
1221,"Godfather: Part II, The (1974)",Action|Crime|Drama,Action,4.357565011820331,1692
1222,Full Metal Jacket (1987),Action|Drama|War,Action,4.110845295055821,1254
1223,"Grand Day Out, A (1992)",Animation|Comedy,Animation,4.361522198731501,473
1224,Henry V (1989),Drama|War,Drama,4.286384976525822,426
1225,Amadeus (1984),Drama,Drama,4.251808972503618,1382
1226,"Quiet Man, The (1952)",Comedy|Romance,Comedy,4.053097345132743,226
1227,Once Upon a Time in America (1984),Crime|Drama|Thriller,Crime,3.863070539419087,241
1228,Raging Bull (1980),Drama,Drama,4.1875923190546525,677
1230,Annie Hall (1977),Comedy|Romance,Comedy,4.14167916041979,1334
1231,"Right Stuff, The (1983)",Drama,Drama,4.08,750
1232,Stalker (1979),Mystery|Sci-Fi,Mystery,3.6346153846153846,52
1233,"Boat, The (Das Boot) (1981)",Action|Drama|War,Action,4.302697302697303,1001
1234,"Sting, The (1973)",Comedy|Crime,Comedy,4.320305052430887,1049
1235,Harold and Maude (1971),Comedy,Comedy,4.164992826398852,697
1236,Trust (1990),Comedy|Drama,Comedy,4.188888888888889,90
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,Drama,4.230769230769231,299
1238,Local Hero (1983),Comedy,Comedy,4.0,351
1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller,Action,4.152049571020019,2098
1241,Braindead (1992),Comedy|Horror,Comedy,3.357142857142857,70
1242,Glory (1989),Action|Drama|War,Action,4.193345323741007,1112
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,Comedy,3.9846153846153847,325
1244,Manhattan (1979),Comedy|Drama|Romance,Comedy,4.082172701949861,718
1245,Miller's Crossing (1990),Drama,Drama,4.005586592178771,358
1246,Dead Poets Society (1989),Drama,Drama,4.005847953216374,855
1247,"Graduate, The (1967)",Drama|Romance,Drama,4.245836637589215,1261
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,Crime,4.215953307392996,514
1249,Nikita (La Femme Nikita) (1990),Thriller,Thriller,4.005457025920873,733
1250,"Bridge on the River Kwai, The (1957)",Drama|War,Drama,4.386993603411514,938
1251,8 1/2 (1963),Drama,Drama,4.105263157894737,228
1252,Chinatown (1974),Film-Noir|Mystery|Thriller,Film-Noir,4.339240506329114,1185
1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,Drama,4.141323792486583,559
1254,"Treasure of the Sierra Madre, The (1948)",Adventure,Adventure,4.289183222958058,453
1255,Bad Taste (1987),Comedy|Horror,Comedy,3.4074074074074074,54
1256,Duck Soup (1933),Comedy|War,Comedy,4.21043771043771,594
1257,Better Off Dead... (1985),Comedy,Comedy,3.9216101694915255,472
1258,"Shining, The (1980)",Horror,Horror,4.104875804967802,1087
1259,Stand by Me (1986),Adventure|Comedy|Drama,Adventure,4.0969187675070025,1785
1260,M (1931),Crime|Film-Noir|Thriller,Crime,4.3019480519480515,308
1261,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,Action,3.826642335766423,548
1262,"Great Escape, The (1963)",Adventure|War,Adventure,4.376436781609195,696
1263,"Deer Hunter, The (1978)",Drama|War,Drama,4.11,700
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,Action,4.054474708171206,257
1265,Groundhog Day (1993),Comedy|Romance,Comedy,3.953028972783143,2278
1266,Unforgiven (1992),Western,Western,4.0902708124373115,997
1267,"Manchurian Candidate, The (1962)",Film-Noir|Thriller,Film-Noir,4.333333333333333,765
1268,Pump Up the Volume (1990),Drama,Drama,3.4858044164037856,317
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,Comedy,4.168154761904762,672
1270,Back to the Future (1985),Comedy|Sci-Fi,Comedy,3.9903213317847466,2583
1271,Fried Green Tomatoes (1991),Drama,Drama,3.806070826306914,593
1272,Patton (1970),Drama|War,Drama,4.266666666666667,645
1273,Down by Law (1986),Comedy|Drama,Comedy,3.9657534246575343,146
1274,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,Adventure,3.933628318584071,452
1275,Highlander (1986),Action|Adventure,Action,3.8461538461538463,741
1276,Cool Hand Luke (1967),Comedy|Drama,Comedy,4.253763440860215,930
1277,Cyrano de Bergerac (1990),Action|Drama|Romance,Action,3.884297520661157,363
1278,Young Frankenstein (1974),Comedy|Horror,Comedy,4.250628667225482,1193
1279,Night on Earth (1991),Comedy|Drama,Comedy,3.747422680412371,194
1280,Raise the Red Lantern (1991),Drama,Drama,4.1732851985559565,277
1281,"Great Dictator, The (1940)",Comedy,Comedy,4.032407407407407,216
1282,Fantasia (1940),Animation|Children's|Musical,Animation,3.904559915164369,943
1283,High Noon (1952),Western,Western,4.1786600496277915,403
1284,"Big Sleep, The (1946)",Film-Noir|Mystery,Film-Noir,4.312384473197782,541
1285,Heathers (1989),Comedy,Comedy,3.8156911581569117,803
1286,Somewhere in Time (1980),Drama|Romance,Drama,3.585964912280702,285
1287,Ben-Hur (1959),Action|Adventure|Drama,Action,4.110795454545454,704
1288,This Is Spinal Tap (1984),Comedy|Drama|Musical,Comedy,4.179785330948121,1118
1289,Koyaanisqatsi (1983),Documentary|War,Documentary,3.9725274725274726,182
1290,Some Kind of Wonderful (1987),Drama|Romance,Drama,3.591304347826087,230
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,Action,4.133292383292384,1628
1292,Being There (1979),Comedy,Comedy,4.013536379018612,591
1293,Gandhi (1982),Drama,Drama,4.141579731743666,671
1294,M*A*S*H (1970),Comedy|War,Comedy,4.124658780709736,1099
1295,"Unbearable Lightness of Being, The (1988)",Drama,Drama,3.5676691729323307,266
1296,"Room with a View, A (1986)",Drama|Romance,Drama,3.9964285714285714,560
1297,Real Genius (1985),Comedy,Comedy,3.7081447963800906,442
1298,Pink Floyd - The Wall (1982),Drama|Musical|War,Drama,3.640826873385013,387
1299,"Killing Fields, The (1984)",Drama|War,Drama,4.248633879781421,732
1300,My Life as a Dog (Mitt liv som hund) (1985),Drama,Drama,4.1454545454545455,330
1301,Forbidden Planet (1956),Sci-Fi,Sci-Fi,3.9758713136729225,373
1302,Field of Dreams (1989),Drama,Drama,3.9114583333333335,768
1303,"Man Who Would Be King, The (1975)",Adventure,Adventure,4.129032258064516,310
1304,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,Action,4.215644820295983,1419
1305,"Paris, Texas (1984)",Drama,Drama,3.793388429752066,121
1306,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi,Drama,3.6029411764705883,136
1307,When Harry Met Sally... (1989),Comedy|Romance,Comedy,4.073341836734694,1568
1310,Hype! (1996),Documentary,Documentary,3.558139534883721,43
1311,Santa with Muscles (1996),Comedy,Comedy,1.0,7
1312,Female Perversions (1996),Drama,Drama,3.2413793103448274,29
1313,Mad Dog Time (1996),Crime,Crime,2.1538461538461537,13
1317,I'm Not Rappaport (1996),Comedy,Comedy,3.175,40
1320,Alien³ (1992),Action|Horror|Sci-Fi|Thriller,Action,3.037837837837838,925
1321,"American Werewolf in London, An (1981)",Horror,Horror,3.7522768670309654,549
1322,Amityville 1992: It's About Time (1992),Horror,Horror,1.71875,32
1323,Amityville 3-D (1983),Horror,Horror,1.372093023255814,43
1324,Amityville: Dollhouse (1996),Horror,Horror,1.6818181818181819,22
1325,Amityville: A New Generation (1993),Horror,Horror,1.6521739130434783,23
1326,Amityville II: The Possession (1982),Horror,Horror,2.107142857142857,56
1327,"Amityville Horror, The (1979)",Horror,Horror,2.9380281690140846,355
1328,"Amityville Curse, The (1990)",Horror,Horror,1.84,25
1329,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror,Horror,2.6666666666666665,36
1330,April Fool's Day (1986),Comedy|Horror,Comedy,3.0,116
1331,Audrey Rose (1977),Horror,Horror,3.18,50
1332,"Believers, The (1987)",Horror|Thriller,Horror,2.911764705882353,102
1333,"Birds, The (1963)",Horror,Horror,3.882673942701228,733
1334,"Blob, The (1958)",Horror|Sci-Fi,Horror,3.136094674556213,338
1335,Blood Beach (1981),Action|Horror,Action,1.7142857142857142,21
1336,Body Parts (1991),Horror,Horror,2.2363636363636363,55
1337,"Body Snatcher, The (1945)",Horror,Horror,3.5625,64
1339,Bram Stoker's Dracula (1992),Horror|Romance,Horror,3.34375,672
1340,Bride of Frankenstein (1935),Horror,Horror,3.912037037037037,216
1341,Burnt Offerings (1976),Horror,Horror,2.849056603773585,53
1342,Candyman (1992),Horror,Horror,2.904580152671756,262
1343,Cape Fear (1991),Thriller,Thriller,3.671033478893741,687
1344,Cape Fear (1962),Film-Noir|Thriller,Film-Noir,3.9224376731301938,361
1345,Carrie (1976),Horror,Horror,3.6049382716049383,567
1346,Cat People (1982),Horror,Horror,3.1839080459770117,174
1347,"Nightmare on Elm Street, A (1984)",Horror,Horror,3.4855875831485585,451
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,Horror,3.991596638655462,238
1349,Nosferatu a Venezia (1986),Horror,Horror,3.0714285714285716,14
1350,"Omen, The (1976)",Horror,Horror,3.6234718826405867,409
1351,Blood & Wine (1997),Drama,Drama,3.4,35
1352,Albino Alligator (1996),Crime|Thriller,Crime,2.851063829787234,94
1353,"Mirror Has Two Faces, The (1996)",Comedy|Romance,Comedy,3.0851063829787235,188
1354,Breaking the Waves (1996),Drama,Drama,3.8239700374531833,267
1355,Nightwatch (1997),Horror|Thriller,Horror,2.961038961038961,77
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,Action,3.7091603053435116,1310
1357,Shine (1996),Drama|Romance,Drama,3.8065693430656933,548
1358,Sling Blade (1996),Drama|Thriller,Drama,4.208156329651657,1177
1359,Jingle All the Way (1996),Adventure|Children's|Comedy,Adventure,2.4774774774774775,222
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,Documentary,4.213836477987422,159
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,Drama,4.03,100
1363,"Preacher's Wife, The (1996)",Drama,Drama,2.9732142857142856,112
1365,Ridicule (1996),Drama,Drama,3.8448275862068964,58
1366,"Crucible, The (1996)",Drama,Drama,3.185185185185185,108
1367,101 Dalmatians (1996),Children's|Comedy,Children's,3.0467032967032965,364
1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,Drama,3.8,5
1370,Die Hard 2 (1990),Action|Thriller,Action,3.541850220264317,1135
1371,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,Action,3.1363636363636362,792
1372,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,Action,3.4095904095904097,1001
1373,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,Action,2.7487765089722673,613
1374,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,Action,3.880524861878453,1448
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,Action,3.353829557713053,927
1376,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,Action,3.6563055062166963,1126
1377,Batman Returns (1992),Action|Adventure|Comedy|Crime,Action,2.9767216294859358,1031
1378,Young Guns (1988),Action|Comedy|Western,Action,3.4181494661921707,562
1379,Young Guns II (1990),Action|Comedy|Western,Action,2.907859078590786,369
1380,Grease (1978),Comedy|Musical|Romance,Comedy,3.5777233782129745,817
1381,Grease 2 (1982),Comedy|Musical|Romance,Comedy,1.9636963696369636,303
1382,Marked for Death (1990),Action|Drama,Action,2.779527559055118,127
1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi,Action,1.5454545454545454,11
1384,"Substance of Fire, The (1996)",Drama,Drama,3.8333333333333335,6
1385,Under Siege (1992),Action,Action,3.2689804772234274,461
1387,Jaws (1975),Action|Horror,Action,4.089569829110195,1697
1388,Jaws 2 (1978),Action|Horror,Action,2.5891891891891894,370
1389,Jaws 3-D (1983),Action|Horror,Action,1.8523809523809525,210
1390,My Fellow Americans (1996),Comedy,Comedy,3.1983471074380163,121
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,Action,2.9003724394785846,1074
1392,Citizen Ruth (1996),Comedy|Drama,Comedy,3.73972602739726,219
1393,Jerry Maguire (1996),Drama|Romance,Drama,3.7590539541759056,1353
1394,Raising Arizona (1987),Comedy,Comedy,4.02092050209205,1434
1395,Tin Men (1987),Comedy|Drama,Comedy,3.3254237288135595,295
1396,Sneakers (1992),Crime|Drama|Sci-Fi,Crime,3.7277726856095326,1091
1397,Bastard Out of Carolina (1996),Drama,Drama,3.6507936507936507,63
1398,In Love and War (1996),Romance|War,Romance,3.1904761904761907,63
1399,Marvin's Room (1996),Drama,Drama,3.201923076923077,104
1401,Ghosts of Mississippi (1996),Drama,Drama,3.506172839506173,162
1404,Night Falls on Manhattan (1997),Crime|Drama,Crime,3.1447368421052633,76
